   3.3000000e+01   1.9900000e+02   1.0000000e+00   9.0500000e+00   3.7533333e+00   4.8522320e+01   0.0000000e+00   4.2925781e-01   2.7523459e+02   3.1563698e+02   8.1198997e+00   5.6188709e+01  -4.1016236e+00   6.0206985e+01   2.6009419e+03   7.7640052e+00
   3.4000000e+01   1.9900000e+02   2.0000000e+00   8.8300000e+00   4.3531250e+00   8.8888184e+01   0.0000000e+00   4.2925781e-01   2.7731616e+02   3.1563698e+02   5.0567341e+01   5.7946747e+01  -1.8900630e+00   1.0662403e+02   4.6061582e+03   1.3749725e+01
   3.5000000e+01   2.0000000e+02   1.0000000e+00   5.0340000e+00   1.9700000e+00   4.4456375e+01   0.0000000e+00   4.2925781e-01   3.1291037e+02   3.1563698e+02   4.1729763e+01   1.4627164e+01   3.7655052e+00   6.0122433e+01   2.5972891e+03   7.7531013e+00
   3.6000000e+01   2.0000000e+02   2.0000000e+00   4.6970000e+00   2.3455417e+00   6.3721272e+01   0.0000000e+00   4.2925781e-01   3.1408694e+02   3.1563698e+02   6.2171249e+01   2.4844194e+01   6.9083895e+00   9.3923836e+01   4.0575098e+03   1.2111970e+01
   3.7000000e+01   2.0100000e+02   1.0000000e+00   4.0560000e+00   1.2904167e+00   4.6695374e+01   0.0000000e+00   4.2925781e-01   3.2216959e+02   3.1563698e+02   5.3227985e+01   1.1632668e+01   4.6999459e+00   6.9560600e+01   3.0050178e+03   8.9702034e+00
   3.8000000e+01   2.0100000e+02   2.0000000e+00   1.6910000e+00   1.5223333e+00   5.8681213e+01   0.0000000e+00   4.2925781e-01   3.2467334e+02   3.1563698e+02   6.7717590e+01   1.6760353e+01   7.8074983e+00   9.2285454e+01   3.9867310e+03   1.1900689e+01
   3.9000000e+01   2.0200000e+02   1.0000000e+00   4.2230000e+00   2.0763750e+00   4.2542324e+01   0.0000000e+00   4.2925781e-01   3.2362857e+02   3.1563698e+02   5.0533920e+01   3.2862167e+01   1.4756214e+01   9.8152306e+01   4.2401792e+03   1.2657251e+01
   4.0000000e+01   2.0200000e+02   2.0000000e+00   5.0190000e+00   3.2127083e+00   7.9742485e+01   0.0000000e+00   4.2925781e-01   2.9748477e+02   3.1563698e+02   6.1590302e+01   3.2463009e+01   3.7479938e+00   9.7801300e+01   4.2250161e+03   1.2611989e+01
   4.1000000e+01   2.0300000e+02   1.0000000e+00   7.0180000e+00   3.5491667e+00   5.1608082e+01   0.0000000e+00   4.2925781e-01   3.0248206e+02   3.1563698e+02   3.8453182e+01   2.4723654e+01   4.7028395e+00   6.7879669e+01   2.9324019e+03   8.7534389e+00
   4.2000000e+01   2.0300000e+02   2.0000000e+00   7.3690000e+00   3.6764583e+00   7.4187943e+01   0.0000000e+00   4.2925781e-01   3.1579739e+02   3.1563698e+02   7.4348320e+01   1.9538805e+01   6.7076039e+00   1.0059473e+02   4.3456919e+03   1.2972218e+01
   4.3000000e+01   2.0400000e+02   1.0000000e+00   6.3470000e+00   3.1366250e+00   6.1078186e+01   0.0000000e+00   4.2925781e-01   3.1625833e+02   3.1563698e+02   6.1699558e+01   3.2033508e+01   1.1272011e+01   1.0500507e+02   4.5362192e+03   1.3540954e+01
   4.4000000e+01   2.0400000e+02   2.0000000e+00   9.1500000e+00   5.2479167e+00   1.1829022e+02   0.0000000e+00   4.2925781e-01   2.9924426e+02   3.1563698e+02   1.0189749e+02   2.2875320e+01   5.2727064e+00   1.3004552e+02   5.6179673e+03   1.6770048e+01
   4.5000000e+01   2.0500000e+02   1.0000000e+00   9.8900000e+00   4.8841667e+00   5.1495270e+01   0.0000000e+00   4.2925781e-01   2.9319986e+02   3.1563698e+02   2.9058130e+01   3.0610481e+01   5.3984365e+00   6.5067047e+01   2.8108962e+03   8.3907356e+00
   4.6000000e+01   2.0500000e+02   2.0000000e+00   1.0260000e+01   4.4513750e+00   1.0411954e+02   0.0000000e+00   4.2925781e-01   2.9877975e+02   3.1563698e+02   8.7262329e+01   3.1143068e+01   7.1767228e+00   1.2558213e+02   5.4251479e+03   1.6194471e+01
   4.7000000e+01   2.0600000e+02   1.0000000e+00   5.5670000e+00   3.1511250e+00   5.8012447e+01   0.0000000e+00   4.2925781e-01   3.1363754e+02   3.1563698e+02   5.6012997e+01   3.5396236e+01   1.1257093e+01   1.0266632e+02   4.4351851e+03   1.3239357e+01
