   3.5000000e+01   2.0000000e+02   1.0000000e+00   3.9400000e+00   3.9399984e+00   4.4483356e+01   4.2925781e-01   3.1291037e+02   3.1563698e+02   4.1756756e+01   1.4627174e+01   3.7655052e+00   6.0149433e+01   2.5984557e+00   7.7565832e+00
   3.6000000e+01   2.0000000e+02   2.0000000e+00   4.6910833e+00   4.6910844e+00   6.3548645e+01   4.2925781e-01   3.1408701e+02   3.1563698e+02   6.1998669e+01   2.4844267e+01   6.9083895e+00   9.3751335e+01   4.0500574e+00   1.2089724e+01
   3.7000000e+01   2.0100000e+02   1.0000000e+00   2.5808333e+00   2.5808301e+00   4.6722534e+01   4.2925781e-01   3.2216959e+02   3.1563698e+02   5.3255146e+01   1.1632678e+01   4.6999459e+00   6.9587776e+01   3.0061917e+00   8.9737062e+00
   3.8000000e+01   2.0100000e+02   2.0000000e+00   3.0446667e+00   3.0446641e+00   5.8542461e+01   4.2925781e-01   3.2467334e+02   3.1563698e+02   6.7578827e+01   1.6760378e+01   7.8074983e+00   9.2146706e+01   3.9807374e+00   1.1882799e+01
   3.9000000e+01   2.0200000e+02   1.0000000e+00   4.1527500e+00   4.1527467e+00   4.2552643e+01   4.2925781e-01   3.2362860e+02   3.1563698e+02   5.0544239e+01   3.2862167e+01   1.4756214e+01   9.8162621e+01   4.2406254e+00   1.2658584e+01
   4.0000000e+01   2.0200000e+02   2.0000000e+00   6.4254167e+00   6.4254131e+00   7.9509468e+01   4.2925781e-01   2.9748483e+02   3.1563698e+02   6.1357342e+01   3.2463104e+01   3.7479938e+00   9.7568428e+01   4.2149563e+00   1.2581959e+01
   4.1000000e+01   2.0300000e+02   1.0000000e+00   7.0983333e+00   7.0983310e+00   5.1646286e+01   4.2925781e-01   3.0248215e+02   3.1563698e+02   3.8491436e+01   2.4723692e+01   4.7028395e+00   6.7917969e+01   2.9340560e+00   8.7583761e+00
   4.2000000e+01   2.0300000e+02   2.0000000e+00   7.3529167e+00   7.3529162e+00   7.3945045e+01   4.2925781e-01   3.1579739e+02   3.1563698e+02   7.4105438e+01   1.9538818e+01   6.7076039e+00   1.0035186e+02   4.3352003e+00   1.2940897e+01
   4.3000000e+01   2.0400000e+02   1.0000000e+00   6.2732500e+00   6.2732525e+00   6.1115849e+01   4.2925781e-01   3.1625830e+02   3.1563698e+02   6.1737209e+01   3.2033497e+01   1.1272011e+01   1.0504272e+02   4.5378456e+00   1.3545807e+01
   4.4000000e+01   2.0400000e+02   2.0000000e+00   1.0495833e+01   1.0495832e+01   1.1788956e+02   4.2925781e-01   2.9924432e+02   3.1563698e+02   1.0149689e+02   2.2875345e+01   5.2727064e+00   1.2964494e+02   5.6006613e+00   1.6718393e+01
   4.5000000e+01   2.0500000e+02   1.0000000e+00   9.7683333e+00   9.7683315e+00   5.6404236e+01   3.6174473e-01   2.9319983e+02   3.1563698e+02   3.3967087e+01   3.0610476e+01   5.3984365e+00   6.9976006e+01   3.0229630e+00   9.0237703e+00
   4.6000000e+01   2.0500000e+02   2.0000000e+00   8.9027500e+00   8.9027462e+00   1.1596590e+02   3.6174473e-01   2.9877975e+02   3.1563698e+02   9.9108704e+01   3.1143064e+01   7.1767228e+00   1.3742848e+02   5.9369102e+00   1.7722118e+01
   4.7000000e+01   2.0600000e+02   1.0000000e+00   6.3022500e+00   6.3022542e+00   6.4919281e+01   3.6174473e-01   3.1363754e+02   3.1563698e+02   6.2919872e+01   3.5396271e+01   1.1257093e+01   1.0957324e+02   4.7335634e+00   1.4130041e+01
   4.8000000e+01   2.0600000e+02   2.0000000e+00   7.2350000e+00   7.2349963e+00   1.0740131e+02   3.6174473e-01   3.2299548e+02   3.1563698e+02   1.1475980e+02   3.5069149e+01   1.5417634e+01   1.6524660e+02   7.1386528e+00   2.1309408e+01
   4.9000000e+01   2.0700000e+02   1.0000000e+00   7.8166667e+00   7.8166637e+00   4.6413036e+01   3.6174473e-01   3.2848041e+02   3.1563698e+02   5.9256458e+01   3.0948288e+01   1.4405339e+01   1.0461008e+02   4.5191560e+00   1.3490017e+01
   5.0000000e+01   2.0700000e+02   2.0000000e+00   6.9859167e+00   6.9859166e+00   5.4007309e+01   3.6174473e-01   3.2357718e+02   3.1563698e+02   6.1947506e+01   4.3672955e+01   1.8724653e+01   1.2434512e+02   5.3717093e+00   1.6034952e+01
   5.1000000e+01   2.0800000e+02   1.0000000e+00   5.5759167e+00   5.5759206e+00   4.9638733e+01   3.6174473e-01   3.1056650e+02   3.1563698e+02   4.4568256e+01   3.5252480e+01   8.8602748e+00   8.8681007e+01   3.8310194e+00   1.1435880e+01
   5.2000000e+01   2.0800000e+02   2.0000000e+00   6.3234167e+00   6.3234181e+00   1.0894415e+02   3.6174473e-01   2.9055057e+02   3.1563698e+02   8.3857735e+01   3.0836479e+01   3.2790653e-01   1.1502210e+02   4.9689555e+00   1.4832704e+01
   5.3000000e+01   2.0900000e+02   1.0000000e+00   6.4755000e+00   6.4755001e+00   6.1116009e+01   3.6174473e-01   2.8701761e+02   3.1563698e+02   3.2496655e+01   2.1281424e+01   2.6999485e-01   5.4048077e+01   2.3348768e+00   6.9697814e+00
   5.4000000e+01   2.0900000e+02   2.0000000e+00   8.6000000e+00   8.5999937e+00   1.3195168e+02   3.6174473e-01   2.8506250e+02   3.1563698e+02   1.0137722e+02   2.3233231e+01   1.4416712e+00   1.2605212e+02   5.4454513e+00   1.6255079e+01
   5.5000000e+01   2.1000000e+02   1.0000000e+00   8.2561667e+00   8.2561655e+00   5.9072449e+01   3.6174473e-01   2.6960605e+02   3.1563698e+02   1.3041519e+01   3.5124359e+01  -3.5990131e+00   4.4566864e+01   1.9252884e+00   5.7471299e+00
   5.6000000e+01   2.1000000e+02   2.0000000e+00   9.9483333e+00   9.9483318e+00   1.1438268e+02   3.6174473e-01   2.8743774e+02   3.1563698e+02   8.6183464e+01   3.6821369e+01   4.4843117e+00   1.2748913e+02   5.5075302e+00   1.6440390e+01
   5.7000000e+01   2.1100000e+02   1.0000000e+00   9.6966667e+00   9.6966658e+00   4.6942352e+01   3.6174473e-01   3.1584009e+02   3.1563698e+02   4.7145477e+01   5.0996487e+01   1.9233459e+01   1.1737542e+02   5.0706182e+00   1.5136174e+01
   5.8000000e+01   2.1100000e+02   2.0000000e+00   1.1684167e+01   1.1684165e+01   7.7569420e+01   3.6174473e-01   3.0830966e+02   3.1563698e+02   7.0242119e+01   5.6243534e+01   1.7725908e+01   1.4421153e+02   6.2299395e+00   1.8596832e+01
   5.9000000e+01   2.1200000e+02   1.0000000e+00   1.0379167e+01   1.0379169e+01   5.3598194e+01   3.6174473e-01   3.0515341e+02   3.1563698e+02   4.3114635e+01   4.8992184e+01   1.3700456e+01   1.0580727e+02   4.5708742e+00   1.3644401e+01
   6.0000000e+01   2.1200000e+02   2.0000000e+00   1.0013917e+01   1.0013914e+01   9.7590385e+01   3.6174473e-01   3.1188101e+02   3.1563698e+02   9.3834419e+01   5.5702221e+01   1.9377446e+01   1.6891408e+02   7.2970891e+00   2.1782354e+01
   6.1000000e+01   2.1300000e+02   1.0000000e+00   8.7569167e+00   8.7569151e+00   4.2673676e+01   3.6174473e-01   3.1835019e+02   3.1563698e+02   4.5386906e+01   4.9124374e+01   1.9186658e+01   1.1369794e+02   4.9117508e+00   1.4661944e+01
   6.2000000e+01   2.1300000e+02   2.0000000e+00   9.5125000e+00   9.5124998e+00   6.6263100e+01   3.6174473e-01   3.2529434e+02   3.1563698e+02   7.5920471e+01   3.8393314e+01   1.7283454e+01   1.3159724e+02   5.6850014e+00   1.6970152e+01
